iteration,id,x,y
80,24,-2.64647e-09,-4.16866e-09
80,25,-1.5283e-12,1.2608e-10
80,26,7.75572e-09,2.45954e-09
80,27,-1.2007e-10,-3.83731e-10
80,28,-3.69479e-10,1.89739e-09
80,29,1.43622e-09,-8.29051e-11
81,0,-6.01481e-09,-7.11557e-09
81,1,8.88294e-10,1.91916e-10
81,2,-2.74828e-10,-3.10701e-10
81,3,-2.33929e-08,-6.12601e-08
81,4,1.56328e-08,-1.07164e-09
81,5,-9.57753e-10,-2.1324e-10
81,6,-2.4968e-09,-1.0852e-08
81,7,-7.77814e-10,2.16919e-10
81,8,-1.47364e-08,9.1985e-09
81,9,4.20845e-10,-1.27433e-08
81,10,1.28384e-10,1.03593e-10
81,11,2.63614e-10,7.56536e-11
81,12,-5.5065e-10,-2.86806e-11
81,13,-1.27916e-10,9.66952e-10
81,14,2.42511e-08,1.98193e-08
81,15,-2.05937e-08,1.29474e-07
81,16,-1.40936e-09,-3.40475e-09
81,17,4.10208e-10,-3.92825e-10
81,18,-4.00927e-10,1.30256e-09
81,19,-2.2371e-09,1.64941e-09
81,20,-3.4719e-07,1.66329e-07
81,21,4.28377e-10,5.82936e-11
81,22,-9.69937e-10,-6.04692e-10
81,23,1.07485e-08,-2.42963e-10
81,24,1.90642e-09,-7.80355e-09
81,25,-3.53671e-12,6.87228e-11
81,26,-1.99778e-08,-5.42701e-09
81,27,1.08416e-10,2.74093e-10
81,28,9.20208e-09,-7.37819e-09
81,29,1.99418e-10,1.1132e-11
82,0,-2.11108e-09,-2.30617e-09
82,1,-3.0462e-10,1.78325e-12
82,2,-1.05484e-10,-5.75645e-11
82,3,-2.05554e-09,-5.69922e-09
82,4,2.26589e-08,2.01247e-09
82,5,4.17886e-10,1.51004e-10
82,6,1.54003e-09,3.5195e-09
82,7,-1.8589e-09,5.69349e-10
82,8,-9.73117e-09,6.25585e-09
82,9,2.36785e-10,2.19472e-09
82,10,1.05723e-10,8.35495e-11
82,11,6.5411e-11,-1.05583e-11
82,12,2.82685e-09,2.56346e-10
82,13,1.26958e-10,-3.38324e-10
82,14,1.11433e-08,5.28707e-09
82,15,1.18816e-08,-7.95233e-08
82,16,2.55152e-10,2.37979e-09
82,17,6.1996e-11,3.01021e-11
82,18,1.49955e-10,-1.12712e-09
82,19,-2.51855e-09,1.80902e-09
82,20,-2.44949e-07,2.35634e-07
82,21,2.58211e-09,7.29092e-10
82,22,-1.16025e-09,-1.13595e-09
82,23,-1.41794e-08,-1.156e-09
82,24,-3.1633e-09,3.98722e-09
82,25,-1.70054e-12,3.82031e-11
82,26,-2.25636e-08,-6.2715e-09
82,27,2.45832e-10,3.18762e-10
82,28,4.23836e-09,-3.74346e-09
82,29,-5.70013e-10,8.13667e-11
83,0,7.35408e-09,3.48409e-09
83,1,-4.80692e-10,-1.19394e-11
83,2,8.38892e-11,1.65618e-10
83,3,1.32156e-08,3.43211e-08
83,4,1.40803e-08,-2.58456e-10
83,5,4.03187e-10,1.53781e-10
83,6,1.47469e-09,6.00003e-09
83,7,-3.41346e-10,9.39637e-11
83,8,1.35184e-08,-8.10293e-09
83,9,1.25622e-10,8.43653e-09
83,10,1.8688e-11,1.65766e-11
83,11,-1.03336e-10,-3.06172e-12
83,12,1.10913e-09,1.04293e-10
83,13,1.35634e-10,-6.43402e-10
83,14,-9.22244e-09,-1.35717e-08
83,15,1.07136e-08,-6.74866e-08
83,16,6.1962e-12,2.7104e-09
83,17,-1.57731e-10,2.47368e-10
83,18,2.04539e-10,-1.55866e-09
83,19,-1.92355e-09,1.38391e-09
83,20,3.7118e-09,8.02877e-08
83,21,-3.77958e-10,-9.54546e-11
83,22,-1.9761e-10,-1.06872e-10
83,23,3.79505e-10,-2.05474e-10
83,24,-4.51199e-09,4.24061e-09
83,25,-7.82454e-13,2.29432e-11
83,26,-7.9941e-09,-2.12777e-09
83,27,2.89097e-11,-3.46628e-10
83,28,-7.01724e-09,7.06635e-09
83,29,-9.02978e-11,4.39272e-11
84,0,3.92723e-09,2.30401e-09
84,1,3.3225e-10,1.04593e-10
84,2,-5.35418e-12,1.47368e-11
84,3,7.22039e-09,1.89356e-08
84,4,7.42567e-09,-1.34665e-09
84,5,-3.60564e-10,-4.9342e-11
84,6,8.70428e-10,2.24974e-09
84,7,4.62546e-10,-1.53137e-10
84,8,3.893e-09,-1.93548e-09
84,9,2.25455e-10,-9.92152e-10
84,10,-4.8648e-11,-9.12152e-12
84,11,-1.21009e-10,1.97165e-12
84,12,-2.01484e-09,-1.77125e-10
84,13,4.84219e-11,-6.94957e-12
84,14,-3.31021e-10,-4.00428e-09
84,15,-3.24947e-09,2.28311e-08
84,16,-1.44721e-09,4.85537e-10
84,17,-7.68944e-11,1.39809e-10
84,18,7.06077e-11,-6.75831e-10
84,19,5.98824e-09,-4.03972e-09
84,20,1.24471e-07,-7.45802e-08
84,21,-1.75402e-09,-4.7509e-10
84,22,3.06168e-10,4.22477e-10
84,23,7.23009e-09,5.27394e-10
84,24,-2.21999e-09,-4.95346e-09
84,25,-3.23411e-13,1.53133e-11
84,26,2.07148e-08,6.20819e-09
84,27,5.12585e-11,5.21256e-11
84,28,-7.95728e-09,7.91278e-09
84,29,2.57748e-10,-1.53798e-13
85,0,1.50433e-11,-1.46803e-09
85,1,3.63614e-10,1.04159e-10
85,2,-4.97738e-11,-6.06807e-11
85,3,-1.08375e-08,-2.87586e-08
85,4,-4.40013e-09,-3.32089e-10
85,5,-4.98028e-11,-8.46542e-12
85,6,-4.05767e-10,-2.12494e-09
85,7,4.32573e-10,-1.30877e-10
85,8,-3.48304e-09,2.43265e-09
85,9,1.19363e-10,-4.74634e-09
85,10,-1.89568e-11,2.47053e-12
85,11,2.28606e-10,-6.31982e-13
85,12,-1.62297e-09,-1.40479e-10
85,13,-1.31926e-11,3.19501e-10
85,14,4.46987e-09,5.09664e-09
85,15,-8.08167e-09,5.28972e-08
85,16,-6.75889e-10,-1.11374e-09
85,17,5.38804e-12,2.11505e-11
85,18,-3.83654e-10,1.07706e-09
85,19,2.73517e-09,-1.75541e-09
85,20,3.59702e-09,3.38994e-08
85,21,-2.05901e-09,-5.58949e-10
85,22,3.29263e-10,4.06418e-10
85,23,-3.16716e-09,-2.19253e-10
85,24,-7.46122e-11,-5.34394e-09
85,25,-9.38898e-14,1.14983e-11
85,26,1.44911e-08,4.35812e-09
85,27,1.1738e-11,2.15323e-10
85,28,4.69639e-09,-3.03967e-09
85,29,-2.42339e-10,4.96085e-11
86,0,-1.9627e-09,-1.2379e-09
86,1,-3.3114e-10,-3.03525e-12
86,2,4.43049e-11,8.10711e-11
86,3,-9.06319e-09,-2.41188e-08
86,4,-9.20204e-09,2.61946e-10
86,5,1.40706e-10,2.60807e-11
86,6,-6.32692e-10,-2.14688e-09
86,7,-5.80441e-10,1.86306e-10
86,8,-2.67381e-09,1.49047e-09
86,9,6.1542e-11,3.58901e-09
86,10,2.37696e-11,2.16103e-11
86,11,1.09428e-10,1.06595e-11
86,12,-3.25083e-10,-3.19349e-11
86,13,-3.35919e-12,2.60082e-10
86,14,1.25583e-09,7.16116e-10
86,15,6.06731e-10,-3.46315e-09
86,16,2.29459e-10,-1.04807e-09
86,17,3.88477e-11,-5.17038e-11
86,18,2.6435e-11,-4.62848e-10
86,19,-8.2509e-10,6.55392e-10
86,20,-6.12734e-08,4.63749e-08
86,21,1.6241e-09,4.59057e-10
86,22,-2.07867e-10,-1.71138e-10
86,23,-4.87231e-09,-4.18812e-10
86,24,4.0869e-10,1.16789e-09
86,25,2.08709e-14,9.59083e-12
86,26,-6.85257e-09,-1.81649e-09
86,27,6.15393e-12,2.09402e-10
86,28,3.0606e-09,-2.352e-09
86,29,-1.5513e-10,2.40839e-11
87,0,-9.56902e-10,6.84692e-11
87,1,-1.24991e-10,3.65926e-11
87,2,7.81989e-11,1.33955e-10
87,3,4.162e-09,1.08875e-08
87,4,2.51057e-09,-4.51011e-10
87,5,-2.47692e-10,-3.16113e-11
87,6,1.52795e-10,4.82875e-10
87,7,-1.41409e-10,4.18552e-11
87,8,6.9e-10,-6.19542e-10
87,9,1.16919e-10,4.67247e-09
87,10,-1.03616e-11,5.08456e-12
87,11,-5.38465e-11,-9.19427e-12
87,12,3.46936e-10,2.52848e-11
87,13,3.37589e-11,-5.49018e-11
87,14,-1.27277e-09,-1.99263e-09
87,15,4.24197e-09,-2.75853e-08
87,16,4.53214e-10,4.00312e-11
87,17,3.36087e-11,-5.03329e-11
87,18,-2.11479e-11,-7.94221e-10
87,19,-1.87903e-09,1.29242e-09
87,20,8.17028e-08,-2.97962e-08
87,21,1.16894e-09,3.32092e-10
87,22,-4.50593e-10,-3.75109e-10
87,23,1.99132e-09,9.85706e-11
87,24,3.27856e-10,3.50978e-09
87,25,7.82513e-14,8.63709e-12
87,26,-5.34218e-09,-1.58998e-09
87,27,4.56563e-11,3.8195e-11
87,28,2.0486e-09,-1.8234e-09
87,29,1.0443e-10,6.82835e-12
88,0,4.24396e-10,6.66732e-10
88,1,9.95373e-11,2.9259e-11
88,2,-1.4814e-11,-9.83896e-12
88,3,-1.31386e-09,-3.79584e-09
88,4,5.06711e-09,-2.03332e-10
88,5,6.43489e-11,1.43209e-11
88,6,5.27106e-10,1.74051e-09
88,7,1.9813e-10,-5.85487e-11
88,8,1.98155e-09,-1.31913e-09
88,9,8.61392e-11,-3.6596e-09
88,10,-1.76246e-11,1.57381e-13
88,11,-1.33366e-10,-1.8421e-11
88,12,-3.63168e-10,-1.85292e-11
88,13,2.35654e-11,-1.48083e-10
88,14,1.76844e-09,1.73626e-09
88,15,1.49707e-09,-9.70544e-09
88,16,-5.02856e-11,5.41448e-10
88,17,9.69519e-12,-1.05622e-11
88,18,-1.63924e-10,6.42948e-10
88,19,-3.01545e-10,2.16404e-10
88,20,-5.79469e-08,5.46253e-08
88,21,-1.34129e-09,-3.62691e-10
88,22,2.63385e-10,3.11832e-10
88,23,4.52229e-09,2.32797e-10
88,24,-4.20009e-11,8.59508e-10
88,25,1.06941e-13,8.16022e-12
88,26,-2.63411e-09,-8.92344e-10
88,27,3.5531e-12,-8.75216e-11
88,28,9.12439e-10,-7.50022e-10
88,29,-7.08169e-11,2.9413e-11
89,0,5.55263e-10,9.69828e-11
89,1,1.10715e-10,4.14189e-12
89,2,-4.0229e-11,-4.0794e-11
89,3,-3.29425e-09,-8.97762e-09
89,4,1.61001e-09,-1.10341e-10
89,5,4.08889e-11,4.37075e-12
89,6,2.60314e-10,8.64648e-10
89,7,-2.0947e-10,6.54704e-11
89,8,1.92368e-09,-1.20825e-09
89,9,1.64204e-10,-4.56249e-09
89,10,-6.76293e-13,9.19441e-12
89,11,-1.23331e-10,-1.38313e-11
89,12,-6.45987e-10,-5.09557e-11
89,13,-4.01659e-12,5.95573e-12
89,14,1.52453e-09,1.7631e-09
89,15,-2.48919e-09,1.67172e-08
89,16,8.84198e-11,2.99445e-10
89,17,-6.39744e-12,1.7399e-11
89,18,-1.58745e-10,1.07244e-10
89,19,4.95302e-10,-3.27199e-10
89,20,-4.37646e-09,2.8734e-08
89,21,-1.81274e-09,-4.93006e-10
89,22,-8.44466e-11,-1.16163e-11
89,23,-3.16061e-09,-3.02494e-10
89,24,-1.73607e-10,-1.54371e-09
89,25,1.21287e-13,7.92179e-12
89,26,-9.55392e-10,-4.32535e-10
89,27,1.4797e-11,8.95584e-11
89,28,-6.07899e-10,5.78026e-10
89,29,-1.27391e-10,3.14012e-11
90,0,2.78854e-10,-2.43529e-10
90,1,-2.52652e-11,-5.7774e-12
90,2,-1.99459e-12,1.81757e-11
90,3,-3.08563e-09,-8.36232e-09
90,4,-1.88349e-09,6.33257e-11
90,5,-1.96836e-11,1.11963e-12
90,6,-9.54306e-11,-3.0696e-10
90,7,-2.92986e-10,8.74158e-11
90,8,-4.77564e-10,1.31719e-10
90,9,3.02236e-10,4.73981e-09
90,10,7.75177e-12,1.36682e-11
90,11,2.39085e-11,5.78109e-12
90,12,-5.58411e-10,-4.81612e-11
90,13,-1.78076e-11,8.29753e-11
90,14,1.03775e-09,3.74039e-10
90,15,-1.25128e-09,8.70855e-09
90,16,8.28416e-11,-5.9465e-11
90,17,-1.03239e-11,1.36855e-11
90,18,-1.24224e-10,-1.81511e-10
90,19,1.66587e-10,-1.12046e-10
90,20,2.40943e-08,4.71402e-09
90,21,-6.24125e-10,-1.63834e-10
90,22,-2.0665e-10,-1.62043e-10
90,23,-3.76706e-09,-3.266e-10
90,24,-3.74232e-11,4.94332e-10
90,25,-5.85241e-12,4.96084e-12
90,26,3.114e-10,-5.62606e-12
90,27,3.0864e-11,1.10046e-10
90,28,-6.89703e-10,5.99421e-10
90,29,-4.03014e-11,1.63206e-11
91,0,1.14572e-10,-3.90786e-10
91,1,-8.80787e-11,-7.8787e-12
91,2,1.22245e-11,3.3284e-11
91,3,1.02728e-10,2.4377e-10
91,4,9.44423e-10,-6.51412e-11
91,5,-3.54207e-11,3.98512e-12
91,6,-1.50354e-10,-4.71903e-10
91,7,-8.29433e-11,2.43534e-11
91,8,-1.0295e-09,6.29424e-10
91,9,2.91851e-10,4.83879e-09
91,10,4.23245e-12,1.10049e-11
91,11,8.45777e-11,1.56683e-11
91,12,1.05773e-10,7.29888e-12
91,13,-9.0639e-12,3.41438e-11
91,14,5.83597e-10,-3.94963e-10
91,15,2.6638e-09,-1.76612e-08
91,16,6.45494e-11,-2.27243e-10
91,17,-8.03207e-13,-2.18888e-12
91,18,-9.90482e-11,6.36134e-11
91,19,-1.22256e-10,8.1633e-11
91,20,1.27209e-08,-1.22991e-08
91,21,9.0165e-10,2.55948e-10
91,22,9.3745e-11,1.07027e-10
91,23,2.19726e-09,1.55128e-10
91,24,7.23813e-11,9.03552e-10
91,25,-6.51441e-12,4.74028e-12
91,26,9.0101e-10,2.09436e-10
91,27,-2.45435e-12,-2.98074e-11
91,28,1.1627e-10,-8.13336e-11
91,29,4.55279e-11,-3.29839e-12
92,0,1.58502e-10,4.77281e-11
92,1,-3.77615e-11,-5.83078e-12
92,2,-1.51897e-11,-2.41499e-11
92,3,1.63576e-09,4.40155e-09
92,4,2.02684e-09,-1.07294e-10
92,5,9.14433e-12,-4.01124e-12
92,6,1.20942e-10,3.73285e-10
92,7,8.95208e-11,-2.89709e-11
92,8,4.95511e-10,-4.20518e-10
92,9,2.94985e-11,-1.90755e-09
92,10,-5.51944e-12,-1.90304e-12
92,11,-1.79806e-11,-5.53471e-12
92,12,3.50661e-10,2.72658e-11
92,13,1.94572e-12,-2.49865e-11
92,14,-1.89427e-10,-4.12535e-10
92,15,9.56509e-10,-5.76362e-09
92,16,-7.0195e-12,-3.95297e-11
92,17,3.95713e-12,-1.01261e-11
92,18,-6.18239e-11,1.69675e-10
92,19,-1.40973e-10,9.17167e-11
92,20,5.17629e-09,-1.90098e-08
92,21,6.24701e-10,1.74975e-10
92,22,9.85169e-11,8.44453e-11
92,23,-1.94277e-10,-2.96561e-10
92,24,-1.21927e-11,2.38543e-10
92,25,-4.98394e-12,3.04884e-12
92,26,-7.05762e-10,-2.30035e-10
92,27,-1.79351e-11,-8.00226e-11
92,28,4.24477e-10,-3.57638e-10
92,29,-4.07457e-11,6.74276e-12
93,0,4.3499e-11,2.24067e-10
93,1,2.18609e-11,-2.95522e-12
93,2,-2.17726e-11,-3.28332e-11
93,3,5.83405e-11,1.65952e-10
93,4,9.29102e-10,-5.01638e-11
93,5,2.06319e-11,-6.03182e-12
93,6,-4.09286e-11,-1.30699e-10
93,7,8.43468e-11,-2.83112e-11
93,8,-4.37279e-10,2.12883e-10
93,9,4.38021e-11,-2.63723e-09
93,10,-4.15917e-12,-8.73496e-12
93,11,-6.40631e-11,-1.5124e-11
93,12,1.77494e-11,-3.15984e-13
93,13,1.00695e-12,-1.99186e-11
93,14,-4.87228e-10,-2.2833e-10
93,15,-4.00829e-10,3.44335e-09
93,16,-3.67624e-11,9.06183e-11
93,17,2.50538e-12,-7.70547e-12
93,18,-3.82929e-11,-4.52448e-11
93,19,-9.70382e-11,6.45811e-11
93,20,8.12026e-09,-3.01173e-11
93,21,-1.14225e-09,-3.09482e-10
93,22,-1.08626e-10,-8.4234e-11
93,23,-1.11741e-09,-1.07588e-10
93,24,-4.82914e-11,-2.24759e-10
93,25,-2.97003e-12,6.38757e-13
93,26,-4.45262e-10,-1.44067e-10
93,27,8.25994e-12,3.69511e-11
93,28,5.19295e-10,-4.45672e-10
93,29,-2.84197e-11,-6.38825e-13
94,0,-1.26437e-12,-7.15604e-11
94,1,4.2202e-11,-1.19723e-12
94,2,-1.20477e-12,1.44344e-11
94,3,-7.54907e-10,-2.02161e-09
94,4,-1.47401e-10,5.62266e-12
94,5,-7.62978e-12,-9.69021e-13
94,6,-1.06735e-10,-3.34237e-10
94,7,1.38049e-11,-6.69775e-12
94,8,-8.13095e-10,4.8495e-10
94,9,6.37349e-11,-2.5978e-09
94,10,-3.19266e-12,-4.47027e-12
94,11,8.61349e-14,-2.03044e-12
94,12,-1.66528e-10,-1.5906e-11
94,13,-7.29457e-12,3.47379e-11
94,14,2.35294e-10,-7.89384e-11
94,15,-1.01317e-09,7.47552e-09
94,16,2.02877e-11,-7.63579e-11
94,17,-4.15565e-13,-2.83522e-12
94,18,1.90319e-11,-1.00381e-10
94,19,-5.00522e-11,3.36549e-11
94,20,6.74742e-10,9.49037e-09
94,21,-1.95907e-09,-5.33576e-10
94,22,-1.39014e-10,-3.29076e-11
94,23,-1.13955e-09,-2.75964e-11
94,24,-5.34412e-11,-3.95951e-10
94,25,8.67485e-13,-4.26008e-12
94,26,4.72541e-10,8.21363e-11
94,27,6.64333e-12,1.29877e-11
94,28,2.75697e-10,-2.39343e-10
94,29,1.04622e-11,-6.16606e-12
95,0,-2.33431e-11,-2.03776e-10
95,1,-1.62886e-11,-3.50741e-12
95,2,9.6397e-12,3.09186e-11
95,3,-2.37096e-11,-5.89036e-11
95,4,-6.77914e-10,3.31144e-11
95,5,-1.84263e-11,1.1037e-12
95,6,5.58154e-12,1.43343e-11
95,7,-3.69086e-11,9.36275e-12
95,8,-7.45139e-11,1.92057e-11
95,9,3.47108e-10,2.29872e-09
95,10,-2.25602e-12,-2.00056e-12
95,11,3.21607e-11,4.51632e-12
95,12,1.63661e-11,-6.05427e-13
95,13,-2.75964e-12,1.07852e-11
95,14,3.43102e-10,7.8631e-11
95,15,4.19749e-10,-3.06212e-09
95,16,4.64725e-12,-8.02056e-11
95,17,-1.54839e-12,1.19877e-12
95,18,-9.29793e-12,-4.07515e-11
95,19,2.40865e-11,-1.78547e-11
95,20,-1.89775e-10,2.28788e-09
95,21,1.22759e-10,4.3202e-11
95,22,-1.68679e-11,3.65783e-11
95,23,1.09919e-09,-2.94845e-10
95,24,7.66752e-12,1.33096e-10
95,25,-1.4987e-12,-5.6839e-13
95,26,3.25226e-10,1.50377e-11
95,27,2.51042e-12,-6.60844e-12
95,28,-2.27865e-10,1.95632e-10
95,29,1.52797e-11,-3.10117e-12
96,0,-4.68132e-12,-5.77131e-11
96,1,-3.55025e-11,-2.66907e-12
96,2,-1.65225e-12,4.67081e-12
96,3,3.47685e-10,9.37672e-10
96,4,4.86613e-11,-3.63354e-12
96,5,1.50317e-11,-2.97714e-12
96,6,5.31491e-11,1.70538e-10
96,7,-7.49379e-12,1.86286e-12
96,8,3.91496e-10,-2.3986e-10
96,9,-6.63185e-12,7.21545e-10
96,10,-1.50557e-12,-2.3216e-13
96,11,1.82605e-11,2.807e-12
96,12,9.12723e-11,7.07914e-12
96,13,-1.73321e-13,-2.24487e-11
96,14,-3.83931e-11,-3.88846e-11
96,15,1.09364e-09,-8.0216e-09
96,16,-9.90452e-12,3.91465e-12
96,17,-2.06954e-12,1.60588e-12
96,18,-1.36002e-11,3.98774e-11
96,19,2.97584e-11,-2.23962e-11
96,20,-4.44483e-10,-3.47145e-09
96,21,1.11562e-09,3.14664e-10
96,22,6.42433e-11,2.28904e-11
96,23,9.617e-10,-1.97377e-10
96,24,2.75085e-11,2.41394e-10
96,25,-2.6818e-12,1.27746e-12
96,26,-4.96094e-12,-3.15916e-11
96,27,-4.68766e-12,-8.67533e-12
96,28,-2.24762e-10,1.96662e-10
96,29,-3.6091e-12,-2.78274e-12
97,0,7.71495e-12,7.08016e-11
97,1,-1.31454e-11,-2.25194e-12
97,2,-7.25211e-12,-9.99428e-12
97,3,-1.95036e-10,-5.19301e-10
97,4,3.64883e-10,-1.88163e-11
97,5,1.28657e-11,-2.69908e-12
97,6,4.90511e-11,1.58634e-10
97,7,1.3427e-11,-4.06086e-12
97,8,-5.34668e-10,3.00228e-10
97,9,-1.77809e-10,-8.68602e-10
97,10,-1.13035e-12,6.52041e-13
97,11,-9.21163e-12,-1.50534e-12
97,12,-2.52915e-12,3.62485e-13
97,13,-1.94197e-12,-1.23513e-11
97,14,-2.16226e-10,-8.41092e-11
97,15,-4.83015e-10,3.54457e-09
97,16,-1.04671e-11,4.26602e-11
97,17,-1.43924e-12,6.16538e-13
97,18,2.23341e-12,-5.3354e-11
97,19,-1.08995e-11,6.73718e-12
97,20,-4.0992e-10,-3.09127e-09
97,21,4.00598e-10,1.10557e-10
97,22,1.39512e-11,-5.78576e-12
97,23,1.6159e-10,-1.4934e-10
97,24,-4.24169e-13,2.46099e-11
97,25,-1.53358e-12,-4.68732e-13
97,26,-1.64939e-10,-8.48524e-12
97,27,-5.68614e-14,-5.60602e-12
97,28,2.69097e-10,-2.07462e-10
97,29,-1.21654e-11,-1.54671e-12
98,0,3.92392e-12,3.85158e-11
98,1,2.70553e-12,-9.14066e-13
98,2,3.69236e-12,1.21176e-11
98,3,-1.95642e-10,-5.21027e-10
98,4,1.43571e-10,-7.54739e-12
98,5,-1.57525e-11,2.66319e-12
98,6,-1.88059e-12,-4.19577e-12
98,7,-1.0496e-12,4.16631e-13
98,8,-2.62506e-10,1.52614e-10
98,9,5.93126e-11,5.689e-10
98,10,-9.42733e-13,1.09414e-12
98,11,-7.7771e-12,-3.01047e-12
98,12,-4.84906e-11,-2.80142e-12
98,13,-4.11923e-12,1.36268e-11
98,14,1.485e-10,4.98033e-11
98,15,2.43555e-10,-1.78429e-09
98,16,-3.30144e-12,2.14733e-11
98,17,-7.16452e-13,1.68721e-13
98,18,6.55004e-13,-3.41434e-11
98,19,-1.84396e-11,1.33378e-11
98,20,3.29009e-10,7.90935e-09
98,21,-4.12397e-10,-1.06195e-10
98,22,-1.71008e-11,-1.76028e-11
98,23,-2.92062e-10,-7.59183e-11
98,24,-1.46336e-11,-9.20302e-11
98,25,-6.90562e-13,-8.54026e-13
98,26,7.70077e-11,-1.22456e-11
98,27,2.02934e-12,-2.73522e-12
98,28,3.79127e-10,-3.0306e-10
98,29,6.46827e-13,4.60281e-13
99,0,1.65765e-12,1.9309e-11
99,1,8.91506e-12,2.97833e-13
99,2,-1.38218e-12,6.8288e-13
99,3,1.25886e-10,3.394e-10
99,4,-1.8359e-10,8.56811e-12
99,5,-7.18765e-12,-1.13928e-12
99,6,-2.63894e-11,-8.20223e-11
99,7,-8.12635e-12,2.53518e-12
99,8,2.87458e-10,-1.91257e-10
99,9,9.986e-11,5.48532e-10
99,10,-9.02959e-13,2.61875e-13
99,11,-1.07075e-13,-1.53439e-12
99,12,3.25828e-12,2.88862e-13
99,13,-4.4174e-12,1.76343e-11
99,14,2.99485e-11,5.54662e-12
99,15,4.29525e-10,-3.15339e-09
99,16,1.6465e-12,-5.51327e-12
99,17,-3.5506e-13,-5.51876e-14
99,18,-2.00657e-13,-2.28754e-11
99,19,1.04035e-11,-8.39831e-12
99,20,5.82659e-11,4.38271e-09
99,21,1.874e-10,5.52507e-11
99,22,1.78674e-11,2.74652e-12
99,23,-9.48156e-11,1.75873e-11
99,24,1.22601e-11,1.04586e-10
99,25,-2.91669e-13,-1.53324e-13
99,26,8.82033e-11,-4.0597e-12
99,27,2.20502e-12,-3.82438e-13
99,28,-1.61688e-10,1.38479e-10
99,29,6.95667e-12,1.44318e-12
